Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment,porcentaje_nulos
cam0208,1,-1,4,324970.0,320584.0,19544.0,31314.6,0.2527,105.0,0.0693,703930.0,0.93,71.0,5.0,4.0,1,10.526315789473683
cam0209,4,0,1,294546.2,91855.0,64819.0,22881.0,0.1358,7065.0,0.5151,544493.0,2.79,230.0,3.0,6.0,1,5.263157894736842
cam0210,2,4,0,370998.0,230745.0,437576.0,39695.0,0.41536,3815.0,0.3305,779981.0,4.83,239.0,3.0,5.0,2,10.526315789473683
cam0211,1,4,4,362600.0,288789.0,391264.0,4286.0,0.0015,10370.942930000001,0.3041,538392.0,4.37,285.0,8.326652641999999,6.0,1,21.052631578947366
cam0212,4,0,2,99692.0,10615.0,612472.0,33091.0,0.2585,964.0,0.7114,901043.0,4.29,39.0,1.0,4.0,1,0.0
cam0213,4,3,2,130884.0,72270.0,350883.0,36503.0,0.9346,5854.6,0.9657,2329794.1103999997,1.97,355.0,1.0,8.0,1,10.526315789473683
cam0214,2,-1,1,339042.0,16868.0,560842.0,46526.0,0.7439600000000001,6036.0,0.2978,927332.0,4.04,30.0,4.0,5.0,0,15.789473684210526
cam0215,3,1,1,335005.0,10274.0,437426.0,3624.0,0.8236,184.0,0.0708,662488.2,0.68,184.0,1.0,9.0,0,5.263157894736842
cam0216,1,2,3,220529.0,277798.0,355837.0,36379.0,0.0118,8163.0,0.46114,382787.0,3.03,320.0,2.0,10.0,1,10.526315789473683
cam0218,1,2,2,491977.0,89878.0,142922.0,1681.0,0.6662,3644.0,0.5785,482802.0,2.96,141.6,3.0,7.0,1,5.263157894736842
cam0219,1,-1,3,382212.0,195712.0,579424.0,8405.0,0.865,6774.0,0.0838,538360.0,4.32,95.0,3.0,9.0,1,5.263157894736842
cam0220,4,3,1,59183.0,181711.0,995895.0,31630.0,0.4994,2369.0,1.519861717,432611.0,3.37,359.0,5.0,1.0,2,5.263157894736842
cam0221,0,1,2,47607.0,212084.0,327587.0,13185.0,0.928,9464.0,0.0648,77545.0,4.52,186.0,4.0,2.0,-1,5.263157894736842
cam0222,3,4,0,386799.0,144962.0,331393.0,3872.0,0.0732,2542.0,0.8722,423822.0,0.13,207.0,3.2,3.0,2,5.263157894736842
cam0225,2,4,3,26564.0,315950.0,269508.0,38522.0,0.4482,1484.0,0.8006,841402.0,0.88,139.0,3.2,8.0,2,10.526315789473683
cam0227,2,4,3,380911.0,214926.4,12936.0,43048.0,0.4435,8035.0,0.5197,462669.2,1.17,27.0,1.0,6.0,0,10.526315789473683
cam0228,0,2,2,275029.0,224648.0,915693.0,41160.0,0.9189,6571.0,0.9577,373459.30688,0.28,143.0,4.0,5.0,2,15.789473684210526
cam0229,2,2,4,225688.8,334682.0,472685.2,20354.05292,0.239,6783.6,0.4978,598914.6,3.71,224.0,5.0,5.0,1,31.57894736842105
cam0230,2,3,0,31622.0,16610.0,199366.0,44871.0,0.1316,3088.0,0.1684,503224.0,1.9,293.0,3.0,10.0,-1,5.263157894736842
cam0231,-1,4,1,181647.8,432051.0,174795.0,37010.0,0.4832,7953.0,0.0054,620901.0,0.78,364.0,3.0,4.6,2,21.052631578947366
cam0232,4,3,1,442504.0,124252.0,337827.0,19794.0,0.4357,4267.0,0.57606,102544.0,4.48,87.0,4.0,10.0,1,5.263157894736842
cam0233,-1,2,1,341254.0,372906.0,986105.0,4728.0,0.5387,13206.9443,0.6435,359052.0,4.06,88.0,3.0,8.0,1,5.263157894736842
cam0234,3,4,0,218816.0,170539.0,195407.0,31034.6,0.5313,56.0,0.0751,512616.0,3.24,167.0,27.63326321,7.0,1,10.526315789473683
cam0235,-1,4,3,275393.0,322206.0,695863.0,31868.0,0.1366,3118.0,0.1167,599351.0,0.88,138.0,2.0,5.0,2,10.526315789473683
cam0236,4,3,0,78508.0,313346.0,448197.0,39578.0,0.4605,4063.0,1.304381717,7919.0,4.49,130.0,2.0,8.0,2,15.789473684210526
cam0237,3,0,0,316697.0,221873.8,764661.0,49419.0,0.4144,3952.0,0.51846,602797.6,4.83,221.0,5.0,4.0,1,21.052631578947366
cam0238,4,4,2,383832.0,420696.0,253773.0,42779.0,0.8656,671.0,0.3115,844671.0,1.82,243.0,2.0,1.0,2,5.263157894736842
cam0239,0,3,-1,195097.0,239307.0,47714.0,1712.0,0.1369,8172.0,0.43118,916377.0,2.896,284.0,1.0,2.0,1,15.789473684210526
cam0240,3,1,3,264408.0,263165.0,54262.0,37875.0,0.367,3030.0,0.6595,843079.0,1.9,106.0,5.0,10.0,2,10.526315789473683
cam0245,4,3,0,105074.0,134271.0,15190.0,7054.0,0.5814,3061.0,0.9207,713467.0,3.71,119.0,2.4,1.0,1,5.263157894736842
cam0246,1,1,0,367570.0,387127.0,48033.0,1940.0,0.4814,5723.0,0.1936,386913.0,3.98,313.0,4.0,9.0,2,0.0
cam0247,1,0,3,245996.0,363658.0,274793.0,13257.0,0.6239999999999999,1864.0,0.6377,983261.0,2.89,329.0,5.0,6.8,0,10.526315789473683
cam0248,0,0,3,393706.0,240842.0,277127.0,35411.0,0.3969,5288.0,0.7436,792608.0,3.28,291.0,5.0,4.0,1,0.0
cam0249,4,3,5,153714.8,126483.0,181142.0,27627.0,0.9651,1247.0,1.419861717,4371017.77,0.71,57.0,3.0,1.0,1,10.526315789473683
cam0250,4,0,2,227130.0,58542.0,443378.0,73813.59415,0.3675,8641.0,0.3023,739004.0,1.55,6.0,1.0,5.0,2,0.0
cam0251,2,2,1,381434.0,364951.0,886366.0,15671.0,0.7567,4056.0,0.5676,360752.0,1.56,130.0,5.0,4.0,2,0.0
cam0252,4,2,1,271353.0,276296.8,596022.0,36456.0,0.1515,3152.0,0.9543,435615.0,1.31,314.0,4.6,9.0,1,10.526315789473683
cam0253,1,0,-1,96568.0,358034.0,111754.0,41881.0,0.512,8055.0,0.2619,2389700.5104,1.27,334.0,3.0,9.0,1,10.526315789473683
cam0254,2,1,2,277463.0,269294.0,416606.0,31884.0,0.2071,5143.0,0.1667,126999.0,3.16,27.0,2.0,5.8,2,5.263157894736842
cam0255,3,2,3,21827.0,138808.0,375346.0,25183.0,0.9699,2051.0,0.9369,171071.0,1.88,28.0,4.0,10.0,2,0.0
cam0256,2,4,3,89155.0,270944.0,819598.0,32046.0,0.0654,5241.0,0.4732,2111869.7103999997,4.01,194.0,2.0,7.0,2,5.263157894736842
cam0257,4,1,2,76748.0,15409.0,530249.0,14521.0,0.7007,2321.0,0.6193,821201.0,1.88,47.0,2.0,9.0,1,0.0
cam0258,3,0,2,307624.0,196358.0,605802.0,49631.0,0.9638,6358.0,0.2739,437845.0,3.01,215.2,1.0,6.0,2,5.263157894736842
cam0259,1,4,0,236627.0,57199.0,43728.0,20017.0,0.9464,7210.0,0.8438,25515.0,4.49,306.0,3.0,9.0,2,0.0
cam0263,3,4,0,277094.0,447048.0,252388.0,19774.0,0.8317,9964.0,0.4852,897161.0,2.48,22.0,5.0,1.0,1,0.0
cam0264,3,2,0,166736.0,328767.0,237801.0,6240.0,0.4072,7757.0,0.5566,686840.0,4.01,205.8,2.0,4.0,2,10.526315789473683
cam0265,0,4,1,425535.0,260509.0,914029.0,22159.0,0.3447,9787.0,0.795,540176.0,0.59,819.3569661,4.0,4.0,1,0.0
cam0266,1,0,1,325689.0,338468.0,840718.0,10688.0,0.8722,2078.0,0.499,662488.2,2.91,32.0,5.0,3.0,2,5.263157894736842
cam0267,3,0,3,208455.2,101312.0,809381.0,41305.0,0.6444,3827.0,0.7233,174606.0,3.03,39.0,3.0,7.0,2,5.263157894736842
cam0268,1,0,1,174778.0,309146.0,294894.0,23191.0,0.9523,6758.0,0.3447,705653.0,0.84,232.0,3.6,4.0,1,5.263157894736842
cam0269,4,4,2,106458.0,80557.0,746863.0,6281.0,0.0738,39.0,0.1633,69835.0,4.63,136.0,4.0,2.0,1,0.0
cam0270,3,4,1,439719.0,331820.0,709583.0,42652.0,0.4829,5239.0,0.40027999999999997,720540.0,1.61,328.0,5.0,2.0,1,10.526315789473683
cam0271,0,4,4,135617.0,222813.0,639041.0,40581.0,0.5897,1508.0,0.211537205,360262.0,0.1,358.0,5.0,3.0,0,0.0
cam0272,2,4,3,273136.0,417736.0,916515.0,40126.0,0.9725,2552.0,0.8033,745836.0,0.68,287.0,4.0,5.0,0,0.0
cam0273,2,2,3,365280.0,111467.0,47146.0,36645.0,0.4132,1453.0,0.0174,819436.0,2.71,166.0,1.0,7.0,-1,5.263157894736842
cam0275,0,4,0,204960.0,323396.0,962330.0,29987.0,0.0967,6251.0,0.6577,260983.0,1.83,119.0,4.0,7.4,0,10.526315789473683
cam0276,2,1,0,197005.0,179702.0,693759.0,36734.0,0.795480104,8621.0,0.84778,457928.0,4.41,150.0,9.211087736,3.0,2,10.526315789473683
cam0277,1,3,3,317158.0,10518.0,141619.0,2275.0,0.3458,2650.0,0.6736,411967.0,3.3,272.0,4.0,7.0,1,5.263157894736842
cam0278,3,4,4,326767.0,98531.0,785921.0,2263.0,0.31574,2629.0,0.0573,292238.0,4.77,168.0,2.0,4.0,2,10.526315789473683
cam0279,-1,4,2,429285.0,195493.0,201676.0,9683.0,0.6754,9338.0,0.4819,19987.0,2.54,174.0,5.0,7.0,1,5.263157894736842
cam0280,1,3,-1,169536.0,136007.0,571710.0,36251.0,0.7605,2410.0,0.3858,36834.0,2.78,316.0,1.0,4.0,0,10.526315789473683
cam0281,3,2,3,438984.0,91844.0,491952.0,9217.0,0.5321,3428.0,0.431,723853.0,1.83,15.0,3.0,4.6,0,5.263157894736842
cam0282,4,3,2,205848.0,148758.0,643659.0,3916.0,0.4519,3090.8,0.47162000000000004,299556.0,1.93,358.0,4.0,3.0,2,21.052631578947366
cam0283,0,1,3,188233.0,340450.0,793855.169,4952.0,0.0335,201.0,0.7878,728439.0,2.6,329.0,3.0,7.0,2,5.263157894736842
cam0284,4,2,0,411380.0,172524.0,839154.0,31554.0,0.0017,8668.0,0.4847,47874.0,0.14,176.0,3.2,1.0,0,5.263157894736842
cam0285,1,0,3,461430.0,395846.0,443847.0,40981.0,0.0152,4989.0,0.4132,157723.0,1.1,17.0,2.0,9.0,1,0.0
cam0286,2,0,0,70957.0,98272.0,68403.0,37776.0,0.0687,7105.0,0.6176,431218.0,3.95,304.0,2.0,6.0,1,5.263157894736842
cam0287,1,2,0,235184.0,402235.0,156310.0,12946.0,0.5126,1148.0,0.5321,15501.0,4.52,26.0,2.0,9.0,2,0.0
cam0288,1,2,0,424993.0,293907.0,805176.0,5283.0,0.757,4814.0,0.4332,41836.0,4.58,30.0,1.0,9.0,1,0.0
cam0289,2,1,0,180762.0,115907.0,561576.0,8611.0,0.5403,6110.0,0.7323799999999999,731360.0,2.91,248.0,5.0,1.0,0,5.263157894736842
cam0290,2,2,1,344729.0,42736.0,635755.0,2924.0,0.5124,2429.0,0.44723999999999997,674863.0,1.7239999999999998,89.0,2.8,2.0,0,15.789473684210526
cam0291,1,2,3,466260.0,274971.0,935149.0,4198.0,0.7513,275.0,0.6254,544962.0,4.57,245.0,5.0,8.0,0,0.0
cam0292,2,2,1,113228.0,148447.0,691969.4,35925.0,0.7128,4449.0,0.8104,80034.0,3.74,22.0,2.0,2.0,2,5.263157894736842
cam0294,3,1,2,105452.0,441396.0,12617.0,12554.0,0.2843,2859.0,0.8959,558763.0,2.0439999999999996,225.0,4.0,4.0,0,10.526315789473683
cam0295,0,1,1,175709.8,132647.0,759795.0,12768.0,0.1131,3884.0,1.374701717,289147.0,2.28,274.0,3.0,9.0,2,15.789473684210526
cam0296,2,2,3,116255.6,313366.0,989681.0,29676.8,0.2469,674.0,0.9812,549972.0,4.92,210.0,3.0,3.0,1,10.526315789473683
cam0297,1,3,4,283762.2,358002.0,911968.0,411.0,0.5562,1624.0,0.7987,449287.0,3.48,230.0,3.0,7.0,1,5.263157894736842
cam0298,2,1,3,116255.6,377610.0,378667.0,29676.8,0.3247,594.0,2.724747645,505996.0,3.35,8.0,5.0,6.0,1,21.052631578947366
cam0299,0,2,-1,327896.0,267478.0,565811.40188,27619.0,0.54484,5182.0,0.4472,302058.0,2.87,8.0,2.0,6.0,2,15.789473684210526
cam0300,2,0,2,478834.0,275385.0,770490.0,42147.0,0.7003,11090.49144,0.7456,94172.0,2.96,276.0,1.0,1.0,0,0.0
cam0301,-1,1,0,194497.0,21906.0,710355.0,19916.0,0.6383,4375.0,0.5905,839932.0,1.92,536.15377,3.0,8.0,0,10.526315789473683
cam0302,3,1,1,371953.0,343896.0,689021.0,6460.0,0.6679,5091.0,0.6649,443653.0,4.39,157.0,3.0,4.0,1,0.0
cam0303,3,2,0,209452.0,427625.0,250263.0,1568.0,0.138,2118.0,0.3665,459989.0,2.1879999999999997,182.0,3.0,2.0,0,10.526315789473683
cam0306,0,4,4,308297.0,250855.0,195353.0,7879.0,0.618,8389.0,0.7705,855520.0,3.16,55.0,3.0,5.0,0,5.263157894736842
cam0308,2,2,4,288781.0,211752.0,145965.0,43809.0,0.7279,3044.0,0.7999,7574800.156,0.13,84.0,4.0,7.0,0,0.0
cam0309,3,3,2,239973.0,316278.0,908631.0,47000.0,0.5416,9675.0,0.9204,402583.0,3.886,131.0,5.0,3.0,2,5.263157894736842
cam0311,4,2,0,365995.0,363666.0,835225.0,23552.6,0.8524,7284.0,0.8498,350641.0,1.936,171.8,4.0,2.0,2,15.789473684210526
cam0312,4,1,0,444641.0,212144.0,395075.8,21601.2,0.0638,7701.0,0.4841,213461.0,3.87,174.0,5.0,6.0,2,15.789473684210526
cam0313,0,1,1,121294.0,361544.0,652070.0,49557.0,0.679,9313.0,0.9664,619732.2,1.46,255.0,4.0,5.0,1,10.526315789473683
cam0314,2,1,3,245029.0,261786.0,859144.0,49358.0,0.42518,3806.0,0.0269,524383.0,3.55,123.0,3.0,3.0,1,5.263157894736842
cam0315,2,2,0,211099.8,76200.0,803199.0,40846.0,0.2044,3741.4,0.3824,607853.30688,6.288203538,150.0,3.6422175472,8.0,1,26.31578947368421
cam0316,2,-1,0,231006.0,88533.0,956937.0,2336.0,0.8306,7677.0,0.5287,680825.0,3.18,220.0,3.0,9.0,2,5.263157894736842
cam0317,3,1,0,17475.0,446594.0,255372.0,4310.0,0.2755,1172.0,0.4041,888207.0,6.858203538000001,180.0,1.0,9.0,0,10.526315789473683
cam0318,0,0,2,294832.0,290072.0,533012.8,25493.0,0.2719,5326.0,0.6664,188956.0,4.35,252.0,5.0,6.0,1,5.263157894736842
cam0320,3,1,2,70213.0,354360.0,512984.0,15715.0,0.35972,1355.0,1.228941717,870637.0,2.934,351.0,4.0,4.0,0,15.789473684210526
cam0321,2,0,4,497607.0,110343.0,333220.0,32325.0,0.8561,6357.0,0.7477,7809898.143,0.03,363.0,3.2,10.0,1,5.263157894736842
cam0323,1,1,4,228692.0,270420.0,567126.0,30152.6,0.2999,7852.0,0.2637,865887.0,4.31,313.0,3.0,3.0,2,5.263157894736842
cam0324,0,0,1,192170.0,97133.0,631557.0,47628.0,0.37432000000000004,1957.0,0.7531,285634.0,2.67,19.0,5.0,2.0,2,10.526315789473683
cam0325,3,2,-1,422717.0,279565.0,271346.0,13306.0,0.7797,585.0,0.0537,395911.0,1.64,245.0,18.42217547,9.0,0,5.263157894736842
cam0326,1,3,3,173834.0,135891.0,739937.0,25690.0,0.4604,5707.0,0.1225,967074.0,2.93,125.0,3.0,10.0,0,0.0
cam0328,2,4,1,323795.0,264995.0,367562.0,12255.0,0.4832,9053.0,0.4856,660036.0,4.82,115.0,4.0,1.0,1,0.0
cam0330,4,2,2,171706.0,157482.0,941735.0,36851.0,0.4111,7909.0,0.4993,970158.0,0.13,38.0,4.0,5.0,0,0.0
cam0331,3,0,1,371832.0,324176.0,369986.0,45308.0,0.3062,503.0,0.2627,893551.0,0.07,281.0,3.0,4.8,2,5.263157894736842
cam0332,3,2,3,327042.0,181701.0,148724.0,28328.0,0.5525,5827.0,0.3415,657517.0,3.88,336.0,1.0,4.6,1,10.526315789473683
cam0335,1,3,4,243381.0,168775.0,867547.0,1699.0,0.2827,1220.0,0.9454,437687.0,2.86,362.0,1.0,8.0,2,0.0
cam0336,0,2,-1,455233.0,29315.0,773383.0,49331.0,0.8639,5889.0,0.9142,44012.0,1.61,84.0,1.0,10.0,-1,10.526315789473683
cam0337,0,0,1,79393.0,328209.0,711721.0,16345.8,0.2602,4802.0,0.9688,304851.0,2.64,172.0,2.0,3.0,1,10.526315789473683
cam0338,0,1,3,62956.0,45722.0,587628.0,23633.2,0.3564,2852.0,0.4362,628733.0,2.75,142.6,4.0,2.0,2,15.789473684210526
cam0340,3,4,3,17450.0,288123.0,496479.6,7889.0,0.8231,5030.0,0.3471,596794.0,0.46,308.0,5.0,1.0,1,5.263157894736842
cam0341,2,2,4,228712.0,308872.0,632796.0,4525.0,0.9253,2831.0,0.8201,849154.0,0.7,150.2,2.0,7.0,1,10.526315789473683
cam0343,0,2,1,495348.0,287142.0,433994.0,7277.0,0.6542,55.0,0.456,346080.0,2.85,357.0,1.0,6.8,0,5.263157894736842
cam0344,3,1,2,211560.0,341559.0,821845.0,19011.0,0.0175,5928.0,0.4454,2426332.7103999997,4.8,101.0,2.0,7.0,1,15.789473684210526
cam0345,2,1,2,416934.0,215473.0,731052.0,55186.07097,0.4569,6474.0,0.6419,193686.0,1.42,86.0,3.0,5.0,1,0.0
cam0347,4,3,1,233787.0,476642.4,964406.0,4603.0,0.1856,7531.0,0.1656,356608.0,0.83,69.0,3.0,1.0,-1,10.526315789473683
cam0348,2,2,0,461214.0,93028.0,779674.0,43482.0,0.5168,6471.2,0.1684,881125.0,3.41,117.0,4.0,5.0,2,10.526315789473683
cam0350,2,2,2,360210.0,179083.0,934855.0,42193.0,0.3972,8991.0,0.7339,355497.0,2.5759999999999996,286.0,3.0,4.0,0,5.263157894736842
cam0352,2,1,2,22894.0,5815.0,437335.4,18275.8,0.7377,4613.0,0.6963,364111.0,2.17,47.0,4.0,2.0,1,10.526315789473683
cam0353,1,2,3,85954.0,31276.0,790912.0,42522.0,0.4737,7257.0,0.3158,121188.0,1.76,289.0,1.0,6.0,1,0.0
cam0354,1,3,3,231748.0,361532.0,388795.0,33391.0,0.1486,8653.0,2.456058284,354874.0,3.68,298.0,5.0,9.0,0,0.0
cam0355,0,4,3,49401.0,309345.0,883943.0,10586.0,0.2847,2860.0,0.4529,949435.0,4.98,89.0,4.0,8.0,-1,5.263157894736842
cam0356,2,2,4,457829.0,347519.0,613689.0,44024.0,0.484,8005.0,5.394569841,388855.0,1.35,273.0,2.0,10.0,0,0.0
cam0357,3,-1,0,493886.0,299951.0,434445.0,12121.0,0.0627,866.0,0.2603,666746.0,0.63,116.0,3.8,53.34896962,1,10.526315789473683
cam0359,2,4,0,188143.0,123960.0,814766.0,2506.0,0.0503,4413.0,0.6645,435400.0,2.77,305.0,3.0,4.0,1,5.263157894736842
cam0360,4,1,1,349999.0,169371.0,513913.0,3296.0,0.2584,5599.0,0.6784,948870.0,1.83,192.0,3.0,7.0,0,0.0
cam0361,4,4,3,252420.0,409892.0,351670.0,34957.0,0.9863,1475.0,0.5569,2169008.9793399996,1.08,50.0,4.0,8.0,-1,10.526315789473683
cam0362,4,0,0,362172.0,139672.0,855040.0,36938.0,0.9606,7379.0,0.4385,109531.0,2.43,355.0,3.0,3.0,-1,5.263157894736842
cam0364,4,4,4,174057.0,345866.0,129466.0,1474.0,0.2704,4499.0,0.9565,514281.0,2.79,19.0,2.0,10.0,1,5.263157894736842
cam0366,4,4,1,86114.0,251318.0,324749.0,10650.83544,0.9697,8516.0,0.7758,423411.0,2.996,152.0,5.0,6.0,-1,10.526315789473683
cam0367,2,4,2,274352.0,419023.0,883288.0,31241.0,0.48410000000000003,4240.0,0.3698,798847.0,4.79,157.0,2.0,10.0,2,5.263157894736842
cam0368,3,2,2,116412.0,86177.0,775657.0,14703.0,0.2827,7326.0,0.7056,484196.0,3.39,158.0,4.0,9.0,2,0.0
cam0369,-1,0,0,29033.0,193990.0,959148.0,46587.0,0.4272,9187.0,0.6441,890715.0,0.19,352.0,2.0,7.0,-1,15.789473684210526
cam0370,0,0,1,81591.0,475698.8,76430.0,32373.4,0.6477,5216.0,0.4934,693286.0,2.93,158.6,9.211087736,5.0,1,15.789473684210526
cam0371,0,4,1,256093.0,36063.0,957834.0,3641.0,0.68638,6104.0,0.7248,447989.0,3.32,173.0,1.0,5.2,2,10.526315789473683
cam0374,1,1,4,228626.0,415881.0,391130.0,30167.0,0.7662,8849.0,0.63,722133.0,3.4879999999999995,258.0,2.0,8.0,0,10.526315789473683
cam0375,3,4,1,296755.2,187320.0,475969.0,30809.0,0.4536,7444.0,0.0589,12359.0,0.96,231.0,2.0,6.0,2,10.526315789473683
cam0377,3,2,4,139471.0,257591.0,596775.0,6925.0,0.35869999999999996,2601.0,0.9437,250396.0,2.78,291.0,3.4,7.0,2,10.526315789473683
cam0378,2,2,0,389966.0,473935.6091,713244.0,2853.0,0.1651,6653.0,0.6239,210656.0,4.48,106.0,5.0,1.0,-1,5.263157894736842
cam0379,1,4,0,306533.0,167696.0,566591.0,10075.0,0.4439,2117.0,0.1463,797092.0,3.908,178.0,4.0,71.1319595,0,10.526315789473683
cam0380,4,2,0,37356.0,293436.42318000004,326310.0,3860.0,0.8548190368,5458.0,0.5064,718473.0,1.61,123.4,3.0,3.0,2,15.789473684210526
cam0381,2,4,2,392593.0,60788.0,713357.0,9413.0,0.9605,9826.0,0.6256,447205.0,2.02,160.0,3.0,8.0,1,0.0
cam0383,1,1,3,226718.0,226128.0,446403.0,45625.0,0.9145,5015.4,0.7871,85511.0,4.48,320.0,3.0,5.0,0,5.263157894736842
cam0384,1,4,3,362886.0,11556.0,189979.0,32210.0,0.2114,2718.0,0.38334,973079.0,2.6819999999999995,224.0,1.0,8.0,1,10.526315789473683
cam0385,-1,3,3,68974.0,385098.0,362130.0,7770.0,0.6254,4804.0,0.0059,576207.0,3.06,24.0,2.0,9.0,1,5.263157894736842
cam0386,4,2,2,426269.0,150129.0,80660.0,15570.2,0.1039,9878.0,0.2328,3742969.7386,3.15,203.0,4.0,9.0,0,10.526315789473683
cam0387,1,2,0,238779.0,326176.0,729497.0,48735.0,0.7688,3805.0,0.493586811,28060.0,3.052,298.0,3.0,8.0,2,5.263157894736842
cam0388,1,3,1,98395.0,122760.0,467119.2,17701.2,0.2473,5883.0,0.8826,467615.0,4.79,288.0,3.0,10.0,2,10.526315789473683
cam0389,1,4,-1,139195.0,370660.0,497386.0,16692.0,0.368,4889.0,0.1692,505743.0,4.18,297.0,4.0,3.0,0,5.263157894736842
cam0390,0,4,2,427305.0,270804.0,342956.0,27512.0,0.1648,5989.0,0.422,419749.0,2.5460000000000003,15.0,5.0,3.0,0,15.789473684210526
cam0392,3,3,2,394774.0,182690.0,654600.4,6322.0,0.1807,1786.0,0.6201,835100.0,0.73,232.0,2.0,8.0,0,15.789473684210526
cam0393,4,1,0,371859.0,87956.0,79817.0,20339.0,0.5074,6871.0,0.1446,295753.0,4.04,284.0,4.0,6.0,0,0.0
cam0396,3,-1,1,45407.0,9175.0,705669.0,5874.0,0.7049,3341.0,0.7063,698265.4,3.3,65.0,1.0,10.0,0,10.526315789473683
cam0397,3,0,3,394942.0,232135.0,200878.0,42640.0,0.42392,6430.0,0.657,111702.0,3.39,83.8,5.0,4.0,2,10.526315789473683
cam0398,4,2,3,26224.0,178094.0,859459.0,33433.0,0.3248,8970.0,0.1237,366063.0,4.07,352.0,4.0,3.0,2,5.263157894736842
cam0399,2,1,2,347419.0,187484.0,201271.0,27620.0,0.6232,1239.0,0.712,796762.0,1.09,274.0,2.0,3.0,0,0.0
cam0400,1,2,3,31026.0,81601.0,500015.0,23162.0,0.9368,9381.0,0.4028,179293.0,1.4,140.0,36.84435094,3.0,0,0.0
cam0401,3,3,4,103836.0,28611.0,244931.0,47467.0,0.9034,5406.0,0.3971,995128.0,0.64,260.0,3.0,6.0,0,0.0
cam0402,0,4,0,74520.0,81923.0,522035.0,37289.0,0.0351,9128.0,0.9441,84434.0,4.53,24.0,4.0,10.0,0,0.0
cam0403,3,2,4,224168.0,135385.0,801636.0,47115.0,0.4346,253.0,0.9097,764032.2924,0.43,338.0,4.0,5.0,-1,15.789473684210526
cam0404,0,1,3,365256.0,349493.0,525869.0,26108.2,0.5626,4953.0,0.601,528118.4,1.21,159.2,2.0,5.0,1,21.052631578947366
cam0405,1,2,4,55982.0,426960.0,274083.0,30729.0,0.5375,68.0,0.3081,944001.0,2.65,116.8,4.0,6.0,2,10.526315789473683
cam0407,0,-1,1,68131.0,228379.2,104363.0,37444.0,0.9056,467.0,0.4948,280447.0,2.0620000000000003,435.9399243,3.0,8.0,1,15.789473684210526
cam0408,1,4,4,448308.0,221646.0,150059.0,31906.0,0.1939,2582.0,0.8002,2058275.1104,4.8,354.0,4.0,7.4,2,10.526315789473683
cam0409,2,3,3,302356.0,265465.0,356004.0,2060.0,0.0777,4812.0,0.4226,717281.66692,0.95,154.0,2.4,2.0,0,10.526315789473683
cam0410,4,3,1,126551.0,401260.0,1296755.462,24118.0,0.5102,1282.0,0.6523,937750.0,0.79,90.0,5.0,7.0,2,10.526315789473683
cam0411,0,2,4,40075.0,83253.0,80573.0,27569.0,0.9602,6624.0,0.9971,682878.0,1.37,196.8,5.0,7.0,2,5.263157894736842
cam0412,4,4,4,489646.0,88757.0,639181.6,28061.0,0.4053,5383.0,0.5755,2343689.578,1.97,42.0,1.0,6.8,0,21.052631578947366
cam0413,4,0,0,387844.0,329033.0,88071.0,46591.0,0.47336,5493.2,0.7525,104514.0,2.01,245.0,5.0,9.0,0,10.526315789473683
cam0414,2,3,3,88190.0,400362.0,371376.0,4566.0,0.7047,4818.0,0.4405,129145.0,3.83,318.0,5.0,10.0,1,0.0
cam0415,0,2,3,258457.0,205743.0,55939.0,39205.0,0.237,8855.0,0.9055,965350.0,0.98,326.0,4.0,4.6,1,5.263157894736842
cam0416,3,4,3,169917.0,374024.0,668480.0,41479.0,0.4028,4778.0,0.6921,566155.0,0.64,323.0,1.0,8.0,2,5.263157894736842
cam0418,0,0,0,394666.0,49761.0,879449.0,24127.0,0.6848,7571.0,0.6202,541421.0,6.002817552,247.0,2.0,9.0,1,10.526315789473683
cam0419,3,3,2,276965.0,375821.0,481683.0,279.0,0.1769,8346.0,0.7128,999272.0,2.25,189.0,4.0,5.0,2,0.0
cam0420,3,3,4,200946.2,147355.0,545534.0,32445.0,0.0724,8266.0,0.6169,40019.0,4.53,181.8,5.0,6.2,1,15.789473684210526
cam0422,3,2,2,376392.0,7893.0,801773.0,49839.0,0.596,3773.0,0.5546,898279.0,4.0,251.0,4.0,10.0,0,0.0
cam0423,2,4,1,269224.0,118602.0,504416.0,13611.0,0.3791,2984.0,0.2641,547206.0,0.594084596,113.0,5.0,5.0,1,0.0
cam0425,1,4,4,175081.0,263414.0,3839.0,22474.0,0.7497,2000.0,0.6278,240838.0,0.99,120.0,3.0,3.6,2,10.526315789473683
cam0426,2,3,4,207736.0,267359.0,587027.0,13498.0,0.9313,4021.0,0.2426,96069.0,3.6,214.0,4.0,2.0,-1,5.263157894736842
cam0428,1,0,1,230708.0,109963.0,26830.0,23771.0,0.0931,5755.0,0.7229,852382.0,2.374,17.0,1.0,2.0,1,5.263157894736842
cam0429,4,2,4,331249.0,129779.0,851969.0,17699.8,0.2916,4979.2,0.4173,733521.0,1.63,48.0,1.0,7.0,1,10.526315789473683
cam0430,1,-1,0,216780.0,114142.0,750123.0,47900.0,0.791,7944.0,0.9205,995677.0,0.06,257.0,1.0,8.0,1,5.263157894736842
